ID,Edge,R2,R4,ep,as,J,Je,ep1,ep2,ti,to,R1,R3,R5,t1,t2,t3,t4,Convection,Radiation,‚‘t,SAT,ar,ƒ°R
1165,Hoka,0.01136,5.13423,0.57497,0.98623,23.7049,108.51139,0.14466,0.39468,32.09153,-5.56294,0.04,0.038947763,0.11,-6.964064112,-6.880266135,-6.592964755,31.28010594,-7.182534511,-0.194047896,-7.376582407,-7.259127408,0.675415815,5.334537763
1166,Hoka,0.06393,2.76315,0.16819,0.97995,506.39344,0.55504,0.06051,0.12356,8.19636,-0.69984,0.04,0.039617245,0.11,20.70369436,20.43507656,20.26861484,8.658552379,4.161542893,0.040206003,4.201748896,20.87176432,0.241533032,3.016697245
1167,Hoka,0.09821,6.83404,0.99397,0.57593,323.6394,100.67584,0.64245,0.77318,23.43859,-14.13841,0.04,0.035607616,0.11,-10.19507634,-9.72838676,-9.559180942,22.91587487,-4.230145458,-0.521810311,-4.75195577,-10.38515457,3.083879245,7.117857616
1168,Hoka,0.01273,3.87577,0.58033,0.85295,592.99737,34.85882,0.05317,0.42771,14.06232,7.12748,0.04,0.039551984,0.11,28.10005537,28.05580127,27.91830421,14.44471995,3.437426575,0.038936639,3.476363214,28.2391099,0.283181603,4.078051984
1169,Hoka,0.07353,3.96392,0.92558,0.15582,508.07792,42.01188,0.7059,0.33739,33.9601,39.23946,0.04,0.037470653,0.11,40.92434468,40.80198133,40.73962536,34.14315411,1.558899288,0.105228961,1.664128249,40.99090981,1.687552267,4.224920653
1170,Hoka,0.02739,3.70739,0.22668,0.74383,571.8466,19.96155,0.23083,0.62636,-7.62049,20.92014,0.04,0.038229989,0.11,38.73960494,38.41258981,37.95615372,-6.307176241,11.41090228,0.528313704,11.93921599,39.21717358,1.157475743,3.923009989
1171,Hoka,0.09658,4.48426,0.7745,0.16097,260.44088,53.29299,0.77582,0.12727,36.58843,-1.68042,0.04,0.038910044,0.11,-1.331563631,-0.557249354,-0.245294468,35.70652308,-7.798872139,-0.218463508,-8.017335647,-1.652257057,0.700304812,4.769750044
1172,Hoka,0.01017,6.78631,0.4389,0.95304,81.57866,14.10977,0.97927,0.54297,31.98557,37.93796,0.04,0.035634902,0.11,40.99712075,40.98391908,40.93766146,32.12836086,1.156440559,0.141658202,1.29809876,41.0490447,3.062375334,6.982114902
1173,Hoka,0.01405,5.91308,0.95414,0.50936,522.97652,100.79609,0.81162,0.96879,31.8575,7.73752,0.04,0.033884282,0.11,15.24738226,15.28582265,15.37852906,31.55654321,-2.317660123,-0.418310667,-2.73597079,15.13794343,4.512208917,6.111014282
1174,Hoka,0.02236,5.74218,0.23023,0.1778,445.08177,83.48187,0.7497,0.71981,25.69097,20.89538,0.04,0.035322239,0.11,23.51512893,23.52336123,23.53636586,25.65047117,-0.32511578,-0.04305542,-0.3681712,23.50040208,3.310775926,5.949862239
1175,Hoka,0.00937,2.38901,0.8481,0.38652,823.29343,125.63229,0.91754,0.09392,9.21725,-14.55338,0.04,0.039167584,0.11,-5.125114229,-5.072362338,-4.851853894,8.597964192,-5.512711118,-0.117159868,-5.629870986,-5.350309069,0.531316921,2.587547584
1176,Hoka,0.00416,2.9396,0.92424,0.89849,767.1656,43.52467,0.11116,0.36969,-3.48249,32.80652,0.04,0.039164825,0.11,60.20303838,60.11738101,59.31094932,-1.217511536,20.16079228,0.429921037,20.59071331,61.02666691,0.533115255,3.132924825
1177,Hoka,0.04308,0.29934,0.22724,0.11748,623.53231,33.81988,0.54842,0.06961,-8.2753,8.86387,0.04,0.039407954,0.11,10.21113615,8.591879527,7.110644851,-4.140707892,37.03086689,0.556334099,37.58720099,11.71462418,0.375588088,0.531827954
1178,Hoka,0.01648,2.21373,0.54266,0.80216,757.3868,37.04809,0.48942,0.65732,36.96596,13.21641,0.04,0.036731621,0.11,38.72767109,38.71545666,38.68823239,37.04748839,0.680606782,0.060560389,0.74116717,38.75731778,2.224499895,2.416941621
1179,Hoka,0.05305,3.27064,0.21327,0.33459,797.18063,62.24939,0.99724,0.66076,18.83068,18.04982,0.04,0.034767287,0.11,28.95277126,28.79795404,28.69649174,19.15169593,2.536557453,0.381769177,2.91832663,29.06950433,3.762670316,3.508457287
1180,Hoka,0.00846,6.14731,0.64639,0.42122,681.66541,82.81973,0.74349,0.18545,-7.70416,-7.14297,0.04,0.038469901,0.11,2.945858863,2.931567028,2.866578199,-7.518332352,1.62472072,0.064621538,1.689342257,3.013432553,0.994348394,6.344239901
1181,Hoka,0.05351,0.76857,0.57434,0.47767,401.16291,55.59948,0.20492,0.03445,36.99505,39.61932,0.04,0.039724533,0.11,46.18415586,45.6781806,45.30255677,38.03517856,9.390595732,0.065118407,9.455714139,46.56238443,0.173360693,1.011804533
1182,Hoka,0.0464,0.33087,0.32775,0.1135,619.2569,110.94567,0.46264,0.91315,24.34882,-7.17497,0.04,0.036326567,0.11,-3.567396753,-1.093521751,0.843275341,18.48403012,-48.41992729,-4.896344303,-53.3162716,-5.700047617,2.528062606,0.563596567
1183,Hoka,0.06916,6.59286,0.71493,0.95336,974.65223,89.67857,0.37257,0.99452,27.11884,1.69003,0.04,0.036871648,0.11,39.23107244,39.10804478,39.04245438,27.31451731,1.639760146,0.139124446,1.778884592,39.30222782,2.121109696,6.848891648
1184,Hoka,0.02564,3.01976,0.57538,0.48995,805.86653,80.63542,0.38332,0.31551,-1.91587,21.60207,0.04,0.038176794,0.11,36.27323728,35.96663162,35.51010974,-0.600479116,11.41304698,0.545051963,11.95809894,36.75156124,1.193922982,3.233576794
1185,Hoka,0.00025,1.7925,0.36759,0.14836,440.27354,56.13884,0.71395,0.12902,13.6206,34.0034,0.04,0.038910711,0.11,35.49549212,35.4926756,35.05430467,14.85986808,10.95927315,0.306800268,11.26607341,35.94613505,0.699864544,1.981660711
1186,Hoka,0.09354,1.29762,0.45886,0.3318,3.38046,77.67603,0.34623,0.4867,28.30957,35.97037,0.04,0.037811659,0.11,34.31341794,33.94849898,33.80098785,28.73870284,3.687778254,0.213429349,3.901207603,34.46946624,1.446869456,1.578971659
1187,Hoka,0.0254,0.74202,0.50469,0.97804,258.81697,133.30652,0.88615,0.64143,-8.0043,21.70654,0.04,0.035235241,0.11,28.20040158,27.19279281,25.79502363,-3.640639993,34.9442295,4.725406925,39.66963643,29.78718703,3.380677577,0.952655241
1188,Hoka,0.00595,3.48037,0.45086,0.955,36.24461,110.29673,0.40132,0.05085,24.82379,26.09544,0.04,0.039573181,0.11,25.43158895,25.43059431,25.42397901,24.8421783,0.165382596,0.001783743,0.167166338,25.4382756,0.269638792,3.675893181
1189,Hoka,0.02197,6.33209,0.90367,0.22557,462.84281,117.42016,0.30813,0.83972,-6.0949,4.55218,0.04,0.037509096,0.11,4.413371782,4.377862396,4.31723768,-5.917110627,1.515617897,0.100649134,1.616267031,4.478022464,1.660199679,6.541569096
1190,Hoka,0.04428,0.11846,0.26814,0.58069,996.48348,134.61272,0.56716,0.52359,1.89042,12.19882,0.04,0.036853848,0.11,31.9095593,27.61603895,24.04258034,12.5563468,89.33646522,7.626505724,96.96297094,35.78807814,2.134208496,0.349593848
1191,Hoka,0.00499,3.70502,0.33142,0.65697,642.86075,61.89639,0.57634,0.47187,28.28987,4.31582,0.04,0.037038843,0.11,21.85328984,21.86161707,21.92342689,28.1063038,-1.54524541,-0.123538269,-1.668783679,21.78653849,1.998683651,3.897048843
1192,Hoka,0.06761,4.20752,0.25916,0.28933,559.50729,96.91377,0.47923,0.96145,23.27542,12.13036,0.04,0.036124031,0.11,18.12332303,18.20210911,18.24420452,23.14723676,-1.052385309,-0.112916874,-1.165302183,18.07671094,2.682403318,4.461254031
1193,Hoka,0.08796,5.67105,0.55423,0.10731,430.40462,16.99882,0.64848,0.0652,1.93209,37.30958,0.04,0.039433327,0.11,38.6594353,38.11266907,37.86754843,2.615858593,6.128015986,0.088062136,6.216078122,38.90807842,0.359260389,5.948443327
1194,Hoka,0.03951,4.22941,0.87253,0.80846,850.55647,89.20176,0.22585,0.14544,6.66602,6.40261,0.04,0.039133295,0.11,32.68054471,32.44790064,32.21747471,7.313725568,5.760648352,0.127584082,5.888232435,32.916074,0.553688033,4.458053295
1195,Hoka,0.04397,3.87291,0.25067,0.86984,682.90751,60.32764,0.26346,0.2986,23.26192,-6.45955,0.04,0.038567695,0.11,18.75427638,18.80302897,18.84579164,23.13995538,-1.069066898,-0.039702409,-1.108769306,18.70992561,0.928436022,4.105447695
1196,Hoka,0.06881,0.24345,0.02927,0.3385,35.07751,25.5255,0.9178,0.26298,39.43085,-8.79071,0.04,0.037784692,0.11,-4.488262297,2.080825818,5.688019097,28.92947385,-90.17983196,-5.287223924,-95.46705589,-8.306944533,1.46574456,0.500044692
1197,Hoka,0.07298,6.68438,0.35283,0.53594,89.3734,47.54181,0.2622,0.16735,29.76204,0.83086,0.04,0.038987777,0.11,2.342909004,2.632649435,2.787436164,29.32532518,-3.869668212,-0.100466493,-3.970134705,2.184103616,0.649064001,6.946347777
1198,Hoka,0.07506,6.34471,0.93633,0.14711,964.44807,5.15698,0.949,0.50438,39.96874,11.67813,0.04,0.035969299,0.11,17.77211006,18.02586352,18.14746402,39.59686576,-3.040012657,-0.340662227,-3.380674883,17.63688306,2.801486911,6.605739299
1199,Hoka,0.00797,2.88668,0.36327,0.72271,559.41064,45.42745,0.83629,0.32077,26.10155,39.15666,0.04,0.037422583,0.11,55.6288096,55.55145041,55.18821571,27.16924266,9.080867528,0.625429344,9.706296872,56.01706147,1.721832583,3.082072583
1200,Hoka,0.05245,0.7551,0.26507,0.46074,776.4279,47.63965,0.23949,0.65484,27.47952,18.91803,0.04,0.03814883,0.11,33.66369834,33.32430256,33.07744742,28.19131287,6.171378502,0.299465813,6.470844315,33.92253211,1.213123668,0.99569883
1201,Hoka,0.09302,1.61926,0.18999,0.9316,579.41261,43.10585,0.32515,0.30572,0.95591,9.57242,0.04,0.038362629,0.11,32.01732022,30.46445223,29.82402976,2.792240669,16.01056187,0.683353306,16.69391518,32.68507683,1.067035173,1.900642629
1202,Hoka,0.0037,2.34132,0.97849,0.64717,140.80443,136.79595,0.96031,0.63548,-7.41462,31.99151,0.04,0.03504769,0.11,29.54009068,29.48517955,28.96504219,-5.782126959,13.0034341,1.837411723,14.84084583,30.13372452,3.532550919,2.53006769
1203,Hoka,0.05884,5.24143,0.21486,0.10674,627.67187,52.82899,0.16754,0.61512,35.69138,7.17843,0.04,0.038662127,0.11,9.788012354,10.06772847,10.25152215,35.16845727,-4.594842023,-0.159000939,-4.753842963,9.597858635,0.865105581,5.488932127
1204,Hoka,0.05544,4.72281,0.55568,0.20838,641.34081,16.58491,0.81257,0.80962,32.58194,-11.88089,0.04,0.034611708,0.11,-6.156271955,-5.720012194,-5.447651162,31.71634524,-6.809025798,-1.060017504,-7.869043302,-6.471033687,3.891957292,4.962861708
1205,Hoka,0.0182,6.54919,0.82021,0.94643,173.93938,18.84735,0.56605,0.3731,14.46152,2.82816,0.04,0.037516293,0.11,9.343977819,9.357848342,9.386440136,14.37768716,-0.714794837,-0.047321857,-0.762116693,9.313493151,1.655085297,6.754906293
1206,Hoka,0.05552,4.71751,0.48644,0.60875,816.03856,110.73317,0.05216,0.07982,17.79028,9.4885,0.04,0.039704871,0.11,28.65665803,28.53410394,28.44645994,18.0330925,2.191099816,0.016286589,2.207386405,28.74495349,0.185826649,4.962734871
1207,Hoka,0.03289,4.86592,0.21762,0.99109,9.8374,132.2673,0.78677,0.97797,-4.02715,20.86965,0.04,0.03400174,0.11,19.85265683,19.69690903,19.53589667,-3.50625434,4.025308864,0.71010623,4.735415093,20.04207343,4.410259274,5.08281174
1208,Hoka,0.00826,1.09845,0.61076,0.82853,345.2217,29.62538,0.41865,0.53891,30.97184,34.95671,0.04,0.037371346,0.11,46.12270108,46.02291001,45.57141771,32.30077669,11.28730765,0.793935022,12.08124267,46.60595078,1.758468552,1.294081346
1209,Hoka,0.0471,4.31593,0.77738,0.33099,651.05692,57.31748,0.1368,0.83382,-2.45183,26.7831,0.04,0.038820307,0.11,33.89287868,33.51346986,33.20075719,-1.565737226,7.817816806,0.237572048,8.055388854,34.21509423,0.75971353,4.551850307
1210,Hoka,0.08372,0.62217,0.32023,0.30547,146.25224,123.94573,0.77882,0.6491,38.82836,29.94575,0.04,0.035553454,0.11,30.55131633,31.36517436,31.71079625,37.75902909,-8.64054712,-1.080642977,-9.721190097,30.16246872,3.126662471,0.891443454
1211,Hoka,0.05419,0.34152,0.84251,0.66178,148.19557,76.30161,0.54886,0.95683,36.19238,6.72452,0.04,0.03564362,0.11,10.12002012,12.72988755,14.44653497,30.89462364,-42.91618557,-5.245235923,-48.16142149,8.193563255,3.055511489,0.58135362
1212,Hoka,0.02688,5.273,0.56207,0.19667,553.18425,38.302,0.85722,0.06767,14.14821,3.99307,0.04,0.039398393,0.11,7.833610574,7.864758997,7.910413679,14.02074249,-1.141367037,-0.01742849,-1.158795527,7.787258753,0.381745948,5.489278393
1213,Hoka,0.01468,6.81549,0.27764,0.18057,144.00112,26.71358,0.5172,0.88109,22.42292,35.32854,0.04,0.036025588,0.11,36.05842322,36.02973005,35.95931531,22.63792334,1.760368606,0.194207216,1.954575821,36.13660626,2.75804759,7.016195588
1214,Hoka,0.07417,6.54438,0.03846,0.51589,321.56489,49.91102,0.90519,0.9374,20.87935,2.13897,0.04,0.033478822,0.11,9.336491025,9.463100046,9.520248771,20.69157877,-1.428718121,-0.278293085,-1.707011206,9.268210577,4.869628957,6.802028822
1215,Hoka,0.07463,4.27825,0.42285,0.42213,794.80593,72.37075,0.27607,0.62575,17.04507,16.3626,0.04,0.03794814,0.11,29.50876484,29.30209942,29.19701341,17.34968204,2.627150061,0.142050284,2.769200345,29.61953285,1.351752666,4.54082814
1216,Hoka,0.0424,0.25586,0.1127,0.93856,641.64711,73.56721,0.88395,0.98985,19.947,15.96553,0.04,0.033336085,0.11,39.9746056,38.05164816,36.53976437,24.93580468,37.7970948,7.555675024,45.35276982,41.78871639,4.997523662,0.481596085
1217,Hoka,0.09735,4.0893,0.25561,0.72428,601.9648,7.04392,0.3417,0.94463,37.54309,11.60316,0.04,0.037159418,0.11,30.54559598,30.70278011,30.76277878,37.36548082,-1.499966782,-0.114662137,-1.61462892,30.48101082,1.911077944,4.373809418
1218,Hoka,0.07812,6.38805,0.4981,0.36075,71.02469,71.75006,0.77144,0.96624,15.91669,35.78203,0.04,0.034146641,0.11,35.2253406,34.99715307,34.89741117,16.2379986,2.493547581,0.427439665,2.920987246,35.34218009,4.285457277,6.650316641
1219,Hoka,0.00428,4.16567,0.72612,0.49617,369.18818,8.97075,0.23559,0.65054,-7.75369,24.59681,0.04,0.0381781,0.11,31.91053115,31.87121716,31.52053173,-6.743283586,8.767135688,0.418377162,9.18551285,32.27795166,1.193026939,4.3581281
1220,Hoka,0.07582,0.29352,0.31102,0.24473,857.37549,99.81406,0.32177,0.33886,10.18658,9.50915,0.04,0.038273565,0.11,16.77324872,15.80843393,15.32140015,11.58633767,12.17584448,0.549225278,12.72506976,17.28225151,1.127694425,0.557613565
1221,Hoka,0.02251,0.07087,0.2887,0.58514,124.74013,103.5275,0.87828,0.25259,11.79171,-6.69908,0.04,0.037889902,0.11,-2.461968541,-1.132128802,1.106320674,5.293159517,-55.96123688,-3.116494785,-59.07773167,-4.825077808,1.392256032,0.281269902
1222,Hoka,0.07141,4.35031,0.58611,0.92131,177.75129,132.81973,0.30644,0.96063,1.42536,33.29849,0.04,0.037416023,0.11,36.72498802,36.17329807,35.8842343,2.275183481,7.226594299,0.499073714,7.725668013,37.03401474,1.726517684,4.609136023
1223,Hoka,0.01101,2.09469,0.86833,0.58342,980.46682,95.7583,0.55017,0.032,38.17811,15.04074,0.04,0.039717369,0.11,36.32893301,36.33795992,36.37052349,38.08792294,-0.814089289,-0.005793103,-0.819882392,36.29613772,0.177901325,2.295417369
1224,Hoka,0.06277,2.39076,0.37615,0.51127,707.04135,128.10729,0.86394,0.43932,33.90076,17.75895,0.04,0.036570983,0.11,31.41893367,31.47884836,31.51375579,33.79576373,-0.872685612,-0.081825903,-0.954511514,31.38075321,2.344083075,2.640100983
1225,Hoka,0.00922,6.84872,0.71996,0.41553,302.56987,110.20789,0.82187,0.98937,25.61179,21.20601,0.04,0.033729517,0.11,23.2361724,23.23930068,23.25074487,25.57446777,-0.286104741,-0.05318828,-0.339293021,23.22260068,4.647623109,7.041669517
1226,Hoka,0.00025,1.70756,0.75218,0.48879,551.47385,28.65715,0.27495,0.15034,9.1422,9.86651,0.04,0.039040877,0.11,20.40644721,20.40493063,20.16809627,9.809494939,5.920858941,0.14545869,6.066317631,20.64909992,0.614179004,1.896850877
1227,Hoka,0.01053,5.63686,0.93363,0.70741,955.6393,42.74227,0.7768,0.45014,31.47384,36.77856,0.04,0.036665108,0.11,64.21009722,64.150603,63.94344612,32.09533707,5.178922096,0.471051302,5.649973398,64.43609616,2.273886791,5.834055108
1228,Hoka,0.06821,0.61188,0.66715,0.82984,924.63223,139.61659,0.11852,0.05936,2.63672,14.90194,0.04,0.039627619,0.11,42.30071101,39.0399862,37.1456194,7.895182534,47.3591699,0.44503496,47.80420486,44.21287921,0.234925444,0.869717619
1229,Hoka,0.06235,1.95317,0.42427,0.64438,484.68585,44.45986,0.29217,0.27246,19.9015,17.60567,0.04,0.038555985,0.11,30.17486275,29.87887306,29.695839,20.42369511,4.575851601,0.171376693,4.747228294,30.36475188,0.936310375,2.204075985
1230,Hoka,0.08552,4.00849,0.08604,0.28782,909.17229,111.99269,0.22629,0.40757,29.31994,31.91101,0.04,0.038503853,0.11,42.74280714,42.47223087,42.35040873,29.66796842,3.045553449,0.118341263,3.163894712,42.86936293,0.97142658,4.282513853
1231,Hoka,0.03149,6.95641,0.61247,0.18755,294.16576,30.27176,0.08403,0.10191,-1.64139,17.33035,0.04,0.039564124,0.11,18.80836413,18.71814122,18.60478491,-1.32622583,2.833907823,0.031220992,2.865128815,18.92296928,0.275423497,7.177464124
1232,Hoka,0.04175,4.39426,0.93768,0.79593,412.16265,107.07247,0.92315,0.09912,0.68831,20.50639,0.04,0.039122346,0.11,30.14734619,29.87910644,29.62774911,1.395049465,6.283933195,0.140971032,6.424904227,30.40434236,0.560839157,4.625132346
1233,Hoka,0.07673,1.77655,0.53641,0.61509,694.80148,13.26145,0.23139,0.7515,29.94441,16.19707,0.04,0.03812977,0.11,34.38023631,34.21017571,34.12566676,30.1882086,2.112723758,0.103627124,2.216350882,34.46889035,1.226226614,2.04140977
1234,Hoka,0.03994,4.77176,0.04514,0.51161,49.95631,104.21329,0.97594,0.97133,-5.16816,32.14544,0.04,0.032882057,0.11,32.74603988,32.44040499,32.18877995,-4.326401414,6.290625928,1.361724853,7.652350781,33.05213391,5.411722412,4.994582057
1235,Hoka,0.04668,3.73119,0.69076,0.84165,100.59994,125.96852,0.06648,0.41486,39.37695,14.19857,0.04,0.039452795,0.11,14.35153888,14.6489899,14.90038824,38.67601571,-6.284958418,-0.087171511,-6.372129929,14.09665368,0.34674657,3.967322795
1236,Hoka,0.02746,4.87724,0.4642,0.93807,232.89248,125.51787,0.37479,0.09093,36.67696,38.65266,0.04,0.03929208,0.11,45.5478447,45.49964626,45.43067989,36.87003456,1.724159373,0.031063935,1.755223308,45.61805363,0.450421451,5.09399208
1237,Hoka,0.04695,0.88364,0.39722,0.47367,213.50523,3.23273,0.66537,0.94992,3.38644,-6.48146,0.04,0.034883059,0.11,-1.942105437,-1.709486678,-1.536654859,2.841433323,-4.320795469,-0.633810685,-4.954606155,-2.140289683,3.667210643,1.115473059
1238,Hoka,0.02846,5.22833,0.2365,0.95724,442.90903,7.26077,0.99555,0.07004,27.2555,-6.9495,0.04,0.03937094,0.11,11.52571319,11.60852051,11.72307436,26.93544357,-2.863846008,-0.045757866,-2.909603873,11.40932903,0.399444187,5.44616094
1239,Hoka,0.00836,5.45852,0.76246,0.92425,856.21767,116.52138,0.10566,0.82478,32.70623,28.18179,0.04,0.039078462,0.11,58.54195999,58.50350054,58.32372346,33.21227546,4.494426915,0.105986384,4.600413299,58.72597653,0.58954337,5.655958462
1240,Hoka,0.00443,0.43568,0.22249,0.37043,479.46406,124.54678,0.73529,0.76707,25.52266,7.89122,0.04,0.035175238,0.11,15.11948252,15.19822375,15.82344752,23.5674603,-15.6305944,-2.143948332,-17.77454273,14.40850081,3.429089573,0.625285238
1241,Hoka,0.07147,6.07323,0.24214,0.90532,972.53254,137.79553,0.20104,0.7206,26.48378,35.06123,0.04,0.038367139,0.11,71.60431954,71.09188818,70.81680038,27.27246686,6.877195026,0.292685502,7.169880528,71.89111476,1.063971215,6.333067139
1242,Hoka,0.01487,2.48927,0.97505,0.60132,417.18491,123.22755,0.86039,0.06851,2.78406,-12.30991,0.04,0.039390947,0.11,-6.487170187,-6.435215566,-6.297586669,2.399728579,-3.440722429,-0.053199584,-3.493922012,-6.626927067,0.386543704,2.693530947
1243,Hoka,0.03524,6.99546,0.53426,0.9019,66.3821,66.22282,0.28036,0.89225,27.57506,29.51016,0.04,0.037668983,0.11,30.55831088,30.54366553,30.52801072,27.62077479,0.391370335,0.024218623,0.415588958,30.57493444,1.54704001,7.218368983
1244,Hoka,0.04209,5.47101,0.72848,0.47936,452.64258,34.6122,0.41391,0.21158,38.71139,-9.23638,0.04,0.038567183,0.11,-0.62091021,-0.328505789,-0.060574813,37.94720643,-6.698274407,-0.24884893,-6.947123337,-0.898795144,0.928779992,5.701667183
1245,Hoka,0.05461,2.78725,0.769,0.5967,736.25979,102.88778,0.36659,0.46609,6.82975,-11.76736,0.04,0.037774548,0.11,3.932513059,3.985435283,4.022042371,6.723149659,-0.915177203,-0.05391681,-0.969094013,3.893749299,1.472851645,3.029634548
1246,Hoka,0.02384,4.43857,0.5714,0.72833,476.73596,69.1593,0.09878,0.20747,3.00509,21.18634,0.04,0.039355913,0.11,34.29337417,34.13163294,33.86462481,3.751379236,6.675203196,0.109244402,6.784447598,34.56475208,0.409142608,4.651765913
1247,Hoka,0.01556,1.47927,0.24387,0.11301,675.57849,147.9916,0.09287,0.55845,-3.98118,-10.96336,0.04,0.039225579,0.11,-9.08881206,-9.040471386,-8.918608216,-4.322919984,-3.046579251,-0.060147872,-3.106727124,-9.213081145,0.493568913,1.684055579
1248,Hoka,0.05051,2.22525,0.26685,0.47349,939.70157,84.32333,0.34504,0.74737,0.77585,12.6795,0.04,0.037365286,0.11,30.55477408,29.93403298,29.47483344,2.127691635,11.47998847,0.80948094,12.28946941,31.04635286,1.762808696,2.463125286
1249,Hoka,0.06996,4.49874,0.11453,0.99289,294.70781,76.60099,0.58929,0.17365,-9.62201,-14.51092,0.04,0.038634353,0.11,-2.232736086,-2.342322044,-2.402839234,-9.449705035,1.512929743,0.053479029,1.566408773,-2.170079735,0.883699814,4.757334353
1250,Hoka,0.05935,2.2671,0.04622,0.23553,131.67835,112.88107,0.4157,0.21091,13.06921,-4.3085,0.04,0.038568219,0.11,-2.928353735,-2.544738213,-2.29544811,12.3582124,-6.232252558,-0.231361976,-6.463614535,-3.186898317,0.928083283,2.515018219
1251,Hoka,0.05486,1.53972,0.57358,0.9834,4.21154,86.69651,0.10981,0.40048,15.87864,6.07373,0.04,0.039157318,0.11,4.356059793,4.718573541,4.977324289,15.15176227,-6.468768712,-0.139210648,-6.607979361,4.091740619,0.538010611,1.783737318
1252,Hoka,0.01695,3.20528,0.85728,0.15143,985.24534,141.76894,0.2476,0.90821,-2.40259,35.62193,0.04,0.03791032,0.11,36.36441643,36.16943916,35.73335358,-1.137250785,10.90213954,0.600944233,11.50308378,36.82453978,1.378041969,3.41014032
1253,Hoka,0.05038,6.83007,0.38655,0.71639,570.66696,134.83856,0.7816,0.80105,-6.3914,26.65801,0.04,0.034801889,0.11,41.89171811,41.54546668,41.30628042,-5.635392518,5.979656509,0.893138783,6.872795292,42.16662992,3.734072273,7.065251889
1254,Hoka,0.00524,0.19054,0.94837,0.84094,26.34556,12.67849,0.91068,0.02708,28.57864,1.81174,0.04,0.039754984,0.11,4.983640702,5.34145627,8.056141804,21.06724451,-67.86713836,-0.418275218,-68.28541358,2.252224159,0.1540787,0.385534984
1255,Hoka,0.07883,4.58307,0.27427,0.2541,114.28431,88.14315,0.46646,0.52705,19.69796,-13.38824,0.04,0.037208074,0.11,-12.90555335,-12.37112265,-12.11886924,18.95221122,-6.30633543,-0.473198912,-6.779534343,-13.17673472,1.875887025,4.849108074
1256,Hoka,0.00487,6.54718,0.75028,0.73292,309.53169,37.8443,0.29926,0.66959,30.65985,6.96546,0.04,0.037753557,0.11,15.68392093,15.69480674,15.77919646,30.41396933,-2.109743187,-0.125535645,-2.235278832,15.59450978,1.487570214,6.739803557
1257,Hoka,0.03774,0.00931,0.52384,0.66028,568.32481,7.93534,0.89787,0.22514,32.40025,20.98474,0.04,0.038091865,0.11,36.31660618,35.55919166,34.79471545,34.60787048,19.11190512,0.957372005,20.06927713,37.11937726,1.252324139,0.235141865
1258,Hoka,0.06692,6.1988,0.61847,0.80729,941.19629,38.44486,0.33731,0.15182,29.69304,2.5871,0.04,0.038960337,0.11,34.55855838,34.50779974,34.47824842,29.77647471,0.738782868,0.019714535,0.758497404,34.58889828,0.667128871,6.454680337
1259,Hoka,0.06224,0.52088,0.44257,0.30756,331.68177,78.5753,0.21891,0.38825,4.41239,-11.50119,0.04,0.038567502,0.11,-7.904501632,-6.856782034,-6.207554406,2.560700479,-16.23069069,-0.602850403,-16.8335411,-8.577843276,0.928565541,0.771687502
1260,Hoka,0.04872,4.64145,0.32832,0.49404,617.68389,46.44395,0.89663,0.70432,11.43379,4.7892,0.04,0.034823433,0.11,17.34516772,17.28560149,17.24302553,11.56827861,1.064398895,0.158224838,1.222623733,17.39407267,3.716295611,4.874993433
1261,Hoka,0.02451,5.88381,0.08717,0.66918,273.39795,18.24338,0.26273,0.9535,21.84215,-1.57582,0.04,0.037764522,0.11,6.411410429,6.473861246,6.570084227,21.56187298,-2.405574515,-0.142398439,-2.547972954,6.309491511,1.479879733,6.096084522
1262,Hoka,0.08412,0.96882,0.49279,0.97853,96.42077,143.56543,0.44554,0.05211,25.19311,-8.23456,0.04,0.039558251,0.11,-6.165235697,-3.971582576,-2.939995796,22.32456693,-25.7896695,-0.287994799,-26.0776643,-7.208342269,0.279176512,1.242498251
1263,Hoka,0.05321,4.29178,0.43416,0.95834,74.53015,41.50621,0.07316,0.62208,24.79296,5.38474,0.04,0.039370687,0.11,7.857418678,8.057923314,8.206278984,24.37846066,-3.708891765,-0.059284068,-3.768175832,7.706691644,0.399607697,4.534360687
1264,Hoka,0.06538,5.00945,0.49826,0.8306,19.45134,89.57501,0.10134,0.64044,30.86186,29.34403,0.04,0.039143525,0.11,28.12691232,28.16114122,28.18163434,30.80427084,-0.512327883,-0.011209932,-0.523537815,28.10597081,0.547009644,5.263973525
1265,Hoka,0.00737,5.32169,0.9234,0.28392,313.79235,102.00788,0.82941,0.89057,18.32019,22.85575,0.04,0.034136625,0.11,22.60261982,22.59685326,22.57014351,18.40625804,0.667743685,0.114693,0.782436684,22.63391729,4.294050327,5.513196625
1266,Hoka,0.06979,5.77934,0.13461,0.8989,595.86614,91.38959,0.309,0.25533,33.50129,-1.0636,0.04,0.038569522,0.11,21.76778902,21.90432154,21.97977639,33.28609331,-1.88637128,-0.0699623,-1.956333581,21.68953568,0.92720745,6.037699522
1267,Hoka,0.03605,4.04836,0.79981,0.89303,1.90037,112.31664,0.89462,0.67381,5.41458,26.39048,0.04,0.035012368,0.11,22.39790773,22.25314825,22.11255541,5.856287138,3.514821061,0.500698376,4.015519437,22.5585285,3.561336177,4.269422368
